id,name,source_csv,gene name,log2FoldChange,source_xlxs
ZDB-GENE-050417-296,cfap161,cell_proliferation,cfap161,-0.524256621817637,7dpl
ZDB-GENE-051113-196,dzip1l,cell_proliferation,dzip1l,-0.538297924606016,7dpl
ZDB-GENE-070912-141,kif5aa,cell_proliferation,kif5aa,-0.117309565649892,7dpl
ZDB-GENE-030826-21,cetn4,cell_proliferation,cetn4,0.372424505735602,7dpl
ZDB-GENE-100922-266,cep162,cell_proliferation,cep162,0.187415031147454,7dpl
ZDB-GENE-080320-1,nlk2,cell_proliferation,nlk2,-0.00117384984214291,7dpl
ZDB-GENE-080708-1,mif,cell_proliferation,mif,-0.453694354469404,7dpl
ZDB-GENE-011101-2,dcc,cell_proliferation,dcc,0.310401273108388,7dpl
ZDB-GENE-020114-1,ptk2ab,cell_proliferation,ptk2ab,0.0334006034927329,7dpl
ZDB-GENE-030918-4,erbb4a,cell_proliferation,erbb4a,0.203286635747037,7dpl
ZDB-GENE-080716-1,tmem67,cell_proliferation,tmem67,0.43457375027889,7dpl
ZDB-GENE-060616-182,ttll3,cell_proliferation,ttll3,-0.170559967245061,7dpl
ZDB-GENE-030131-899,acadvl,cell_proliferation,acadvl,-0.0554137390200332,7dpl
ZDB-GENE-101102-9,gabarapb,cell_proliferation,gabarapb,-0.219987484935379,7dpl
ZDB-GENE-071213-3,itgb8,cell_proliferation,itgb8,0.279644957041032,7dpl
ZDB-GENE-041212-49,arhgef7b,cell_proliferation,arhgef7b,0.167178486721737,7dpl
ZDB-GENE-041212-47,iqcb1,cell_proliferation,iqcb1,0.0234088567558055,7dpl
ZDB-GENE-040730-1,nek1,cell_proliferation,nek1,0.137560628841976,7dpl
ZDB-GENE-061103-160,scg2b,cell_proliferation,scg2b,-0.670321221940801,7dpl
ZDB-GENE-021217-3,arl13b,cell_proliferation,arl13b,-0.358505191428239,7dpl
ZDB-GENE-040827-1,ift172,cell_proliferation,ift172,-0.0387536207383123,7dpl
ZDB-GENE-990415-168,ntn1b,cell_proliferation,ntn1b,-0.467304799502861,7dpl
ZDB-GENE-050419-150,il34,cell_proliferation,il34,0.21219209108396,7dpl
ZDB-GENE-090313-384,pam,cell_proliferation,pam,-0.250491223695839,7dpl
ZDB-GENE-040426-1146,traf3ip1,cell_proliferation,traf3ip1,0.193475352856625,7dpl
ZDB-GENE-030131-574,ift88,cell_proliferation,ift88,0.209177995943246,7dpl
ZDB-GENE-140106-268,cep120,cell_proliferation,cep120,0.506646785340208,7dpl
ZDB-GENE-050720-2,dpysl3,cell_proliferation,dpysl3,0.697559967992891,7dpl
ZDB-GENE-050913-35,pacsin1b,cell_proliferation,pacsin1b,-0.275447253037591,7dpl
ZDB-GENE-090508-16,cep131,cell_proliferation,cep131,0.0273402108163057,7dpl
ZDB-GENE-990715-2,sema3d,cell_proliferation,sema3d,0.0725178247078475,7dpl
ZDB-GENE-040714-3,ift81,cell_proliferation,ift81,0.358720539194232,7dpl
ZDB-GENE-081022-110,cdkl5,cell_proliferation,cdkl5,0.076668244191608,7dpl
ZDB-GENE-040526-1,dzip1,cell_proliferation,dzip1,0.160707828838323,7dpl
ZDB-GENE-030805-2,pdgfrb,cell_proliferation,pdgfrb,-0.0950501206552431,7dpl
ZDB-GENE-990714-19,tenm3,cell_proliferation,tenm3,0.331912759856304,7dpl
ZDB-GENE-031105-1,dpysl2b,cell_proliferation,dpysl2b,-0.496848641918131,7dpl
ZDB-GENE-091204-439,bicdl1,cell_proliferation,bicdl1,0.215990329940682,7dpl
ZDB-GENE-040718-296,slc25a46,cell_proliferation,slc25a46,-0.131237802611871,7dpl
ZDB-GENE-120510-3,vegfba,cell_proliferation,vegfba,-0.639198643163908,7dpl
ZDB-GENE-021209-1,mcm5,cell_proliferation,mcm5,1.21498433644315,7dpl
ZDB-GENE-030131-8625,tubb4b,cell_proliferation,tubb4b,0.161928134165034,7dpl
ZDB-GENE-010306-4,slit3,cell_proliferation,slit3,0.115191594419332,7dpl
ZDB-GENE-021115-2,trpm7,cell_proliferation,trpm7,0.363324037281137,7dpl
ZDB-GENE-040801-47,zgc:100846,cell_proliferation,zgc:100846,0.247203706657736,7dpl
ZDB-GENE-040318-1,fgf2,cell_proliferation,fgf2,-0.166392766796235,7dpl
ZDB-GENE-001019-1,robo2,cell_proliferation,robo2,0.190123963937145,7dpl
ZDB-GENE-060825-162,kctd13,cell_proliferation,kctd13,0.155580831260794,7dpl
ZDB-GENE-021031-4,plod3,cell_proliferation,plod3,-0.0722093854401176,7dpl
ZDB-GENE-020220-1,appb,cell_proliferation,appb,-0.205340301826647,7dpl
ZDB-GENE-030131-4605,vegfab,cell_proliferation,vegfab,-0.743015977279624,7dpl
ZDB-GENE-071119-2,nes,cell_proliferation,nes,0.566533446620867,7dpl
ZDB-GENE-991110-10,tcf7l1b,cell_proliferation,tcf7l1b,-0.208326563122841,7dpl
ZDB-GENE-060803-1,ahi1,cell_proliferation,ahi1,0.182294570585111,7dpl
ZDB-GENE-000209-4,robo3,cell_proliferation,robo3,0.036873317353156,7dpl
ZDB-GENE-010306-3,slit2,cell_proliferation,slit2,-0.0355219227689689,7dpl
ZDB-GENE-990630-12,cntn2,cell_proliferation,cntn2,0.0108605302286286,7dpl
ZDB-GENE-030519-2,nrp1a,cell_proliferation,nrp1a,-0.0128053028894778,7dpl
ZDB-GENE-040426-2528,socs3b,cell_proliferation,socs3b,0.559437267290274,7dpl
ZDB-GENE-990415-171,cdh2,cell_proliferation,cdh2,-0.0895254085748934,7dpl
ZDB-GENE-040426-820,cdc14b,cell_proliferation,cdc14b,0.166811841346424,7dpl
ZDB-GENE-040718-81,ift74,cell_proliferation,ift74,-0.266076056921782,7dpl
ZDB-GENE-120119-1,si:ch211-185a18.2,cell_proliferation,si:ch211-185a18.2,-0.0482612436397258,7dpl
ZDB-GENE-030131-6560,boc,cell_proliferation,boc,0.347696902353994,7dpl
ZDB-GENE-030616-132,mycbp2,cell_proliferation,mycbp2,0.280512451875543,7dpl
ZDB-GENE-990415-169,ntn1a,cell_proliferation,ntn1a,0.0240337882805078,7dpl
ZDB-GENE-040718-304,rab10,cell_proliferation,rab10,-0.0833518832099933,7dpl
ZDB-GENE-070912-509,cables1,cell_proliferation,cables1,0.0569005062047769,7dpl
ZDB-GENE-060512-226,ndrg4,cell_proliferation,ndrg4,-0.177817549164964,7dpl
ZDB-GENE-030131-2281,col4a5,cell_proliferation,col4a5,0.758759096044573,7dpl
ZDB-GENE-040622-3,nf2b,cell_proliferation,nf2b,0.393115819986172,7dpl
ZDB-GENE-030131-8557,cyfip1,cell_proliferation,cyfip1,-0.219511370312734,7dpl
ZDB-GENE-000209-3,robo1,cell_proliferation,robo1,0.01878769500032,7dpl
ZDB-GENE-090218-30,ulk2,cell_proliferation,ulk2,0.112479460954519,7dpl
ZDB-GENE-030131-616,gnl3,cell_proliferation,gnl3,0.478559827286531,7dpl
ZDB-GENE-070705-311,cep70,cell_proliferation,cep70,-0.0290656891208465,7dpl
ZDB-GENE-031118-30,rab5c,cell_proliferation,rab5c,-0.290611726417149,7dpl
ZDB-GENE-030820-1,kif1b,cell_proliferation,kif1b,-0.229136031300528,7dpl
ZDB-GENE-041008-175,flncb,cell_proliferation,flncb,-0.000951025216887227,7dpl
ZDB-GENE-081107-28,wdr11,cell_proliferation,wdr11,0.0928807330039882,7dpl
ZDB-GENE-021115-9,klf6a,cell_proliferation,klf6a,0.0103099182732012,7dpl
ZDB-GENE-101017-1,spg11,cell_proliferation,spg11,0.453563183630762,7dpl
ZDB-GENE-040718-253,ccdc103,cell_proliferation,ccdc103,0.999283294953303,7dpl
ZDB-GENE-090312-167,klf5a,cell_proliferation,klf5a,0.0212792011377148,7dpl
ZDB-GENE-990415-31,ncam1a,cell_proliferation,ncam1a,-0.0679012247069734,7dpl
ZDB-GENE-000710-4,zic2a,cell_proliferation,zic2a,-0.169768346497,7dpl
ZDB-GENE-130618-1,sema4d,cell_proliferation,sema4d,0.229131650673352,7dpl
ZDB-GENE-030909-1,sox2,cell_proliferation,sox2,0.222096729307855,7dpl
ZDB-GENE-080724-2,cyfip2,cell_proliferation,cyfip2,-0.197117897841238,7dpl
ZDB-GENE-040718-259,atp6v1f,cell_proliferation,atp6v1f,-0.0386987553336514,7dpl
ZDB-GENE-060616-382,itgav,cell_proliferation,itgav,-0.173733594337019,7dpl
ZDB-GENE-030722-3,slit1a,cell_proliferation,slit1a,-0.192047426784731,7dpl
ZDB-GENE-030804-1,tnr,cell_proliferation,tnr,-0.0585175000117748,7dpl
ZDB-GENE-041111-226,snap29,cell_proliferation,snap29,-0.215248462084471,7dpl
ZDB-GENE-060117-4,kctd12.2,cell_proliferation,kctd12.2,-0.301008919756836,7dpl
ZDB-GENE-010822-2,ncam1b,cell_proliferation,ncam1b,-0.00710520607574226,7dpl
ZDB-GENE-040718-194,olfm1a,cell_proliferation,olfm1a,0.0968814424287941,7dpl
ZDB-GENE-050119-3,kif3b,cell_proliferation,kif3b,0.24520354344164,7dpl
ZDB-GENE-040426-2452,sfpq,cell_proliferation,sfpq,0.0148482934396952,7dpl
ZDB-GENE-040303-4,vegfc,cell_proliferation,vegfc,0.183986416490565,7dpl
ZDB-GENE-050320-68,nbeaa,cell_proliferation,nbeaa,0.160408571277239,7dpl
ZDB-GENE-050222-4,tcf7,cell_proliferation,tcf7,0.0975485564455746,7dpl
ZDB-GENE-091204-117,nphp3,cell_proliferation,nphp3,0.0545877277791485,7dpl
ZDB-GENE-990415-273,vegfaa,cell_proliferation,vegfaa,-0.628607717030785,7dpl
ZDB-GENE-040426-1892,dnaaf4,cell_proliferation,dnaaf4,-0.246885877992055,7dpl
ZDB-GENE-041124-2,extl3,cell_proliferation,extl3,-0.115626246696743,7dpl
ZDB-GENE-050913-90,aplnrb,cell_proliferation,aplnrb,-1.04468239205558,7dpl
ZDB-GENE-060503-508,cfap53,cell_proliferation,cfap53,-0.966041079052438,7dpl
ZDB-GENE-000509-3,smad3a,cell_proliferation,smad3a,-0.00523749317154502,7dpl
ZDB-GENE-040426-2331,spast,cell_proliferation,spast,0.125924812830842,7dpl
ZDB-GENE-990415-56,tek,cell_proliferation,tek,-0.516074316011725,7dpl
ZDB-GENE-030131-428,pcm1,cell_proliferation,pcm1,0.0546874200961154,7dpl
ZDB-GENE-030131-5418,rfng,cell_proliferation,rfng,0.0610362480944229,7dpl
ZDB-GENE-030131-7791,prmt8b,cell_proliferation,prmt8b,-0.484207559763911,7dpl
ZDB-GENE-011105-1,prkci,cell_proliferation,prkci,-0.226614783998671,7dpl
ZDB-GENE-060118-1,lama1,cell_proliferation,lama1,0.291012596094052,7dpl
ZDB-GENE-990415-225,fzd3a,cell_proliferation,fzd3a,0.061858959488695,7dpl
ZDB-GENE-030911-7,disp1,cell_proliferation,disp1,0.311128553770426,7dpl
ZDB-GENE-030131-9839,rgs4,cell_proliferation,rgs4,-0.580904919043807,7dpl
ZDB-GENE-021011-2,pak2a,cell_proliferation,pak2a,0.079886500946109,7dpl
ZDB-GENE-060929-512,aplnra,cell_proliferation,aplnra,-0.851605996944991,7dpl
ZDB-GENE-030925-47,pard3ab,cell_proliferation,pard3ab,0.419337360218702,7dpl
ZDB-GENE-040426-899,nudc,cell_proliferation,nudc,-0.383873551693188,7dpl
ZDB-GENE-070424-194,zdhhc17,cell_proliferation,zdhhc17,0.0366141952508634,7dpl
ZDB-GENE-001207-7,epha4a,cell_proliferation,epha4a,-0.111133181275703,7dpl
ZDB-GENE-030131-6724,rbm7,cell_proliferation,rbm7,0.0400436674584931,7dpl
ZDB-GENE-060126-1,bbs1,cell_proliferation,bbs1,-0.107717249712584,7dpl
ZDB-GENE-091020-11,cobl,cell_proliferation,cobl,0.596804599354137,7dpl
ZDB-GENE-101001-2,col4a6,cell_proliferation,col4a6,0.456412606371982,7dpl
ZDB-GENE-020419-32,hdac1,cell_proliferation,hdac1,-0.201051873829468,7dpl
ZDB-GENE-040611-1,nrp1b,cell_proliferation,nrp1b,-0.0991482680312051,7dpl
ZDB-GENE-050803-1,ezrb,cell_proliferation,ezrb,-0.271791504367493,7dpl
ZDB-GENE-040516-11,tcf12,cell_proliferation,tcf12,-0.0676063036317286,7dpl
ZDB-GENE-030516-4,ypel3,cell_proliferation,ypel3,-0.916318116235151,7dpl
ZDB-GENE-090311-6,plxna2,cell_proliferation,plxna2,-0.0899558795543485,7dpl
ZDB-GENE-040831-4,gle1,cell_proliferation,gle1,-0.244541511374157,7dpl
ZDB-GENE-030131-5364,eif2b5,cell_proliferation,eif2b5,0.0214884793820091,7dpl
ZDB-GENE-021226-3,lamc1,cell_proliferation,lamc1,0.0619659017006824,7dpl
ZDB-GENE-030826-33,mvp,cell_proliferation,mvp,0.184961836535163,7dpl
ZDB-GENE-040426-1053,ttc9c,cell_proliferation,ttc9c,-0.0882290857563121,7dpl
ZDB-GENE-030710-2,rtn4b,cell_proliferation,rtn4b,0.215633504227853,7dpl
ZDB-GENE-021226-1,lamb1a,cell_proliferation,lamb1a,0.202552932488986,7dpl
ZDB-GENE-040426-2161,wls,cell_proliferation,wls,-0.103141581320623,7dpl
ZDB-GENE-090608-3,pcdh17,cell_proliferation,pcdh17,-0.0401435151079543,7dpl
ZDB-GENE-980526-419,lmo2,cell_proliferation,lmo2,-0.208771150830931,7dpl
ZDB-GENE-021031-1,neo1a,cell_proliferation,neo1a,0.012717381913313,7dpl
ZDB-GENE-030131-8256,ak5,cell_proliferation,ak5,-0.293780078904482,7dpl
ZDB-GENE-031002-2,pld1a,cell_proliferation,pld1a,0.20899199105408,7dpl
ZDB-GENE-060421-4643,bcl11aa,cell_proliferation,bcl11aa,-0.0714140834960553,7dpl
ZDB-GENE-040822-29,agbl5,cell_proliferation,agbl5,-0.0153786843755145,7dpl
ZDB-GENE-980526-170,cdh11,cell_proliferation,cdh11,-0.150590034309677,7dpl
ZDB-GENE-030131-8783,cdc42,cell_proliferation,cdc42,-0.299561797209309,7dpl
ZDB-GENE-020910-1,id2a,cell_proliferation,id2a,0.161165685172818,7dpl
ZDB-GENE-040812-2,caprin2,cell_proliferation,caprin2,-0.454114281047428,7dpl
ZDB-GENE-070619-1,dagla,cell_proliferation,dagla,0.183451890525232,7dpl
ZDB-GENE-090311-1,gper1,cell_proliferation,gper1,-0.305555404396797,7dpl
ZDB-GENE-040312-3,cnr1,cell_proliferation,cnr1,-0.138344281669318,7dpl
ZDB-GENE-070912-532,ctnnd2b,cell_proliferation,ctnnd2b,-0.0945566056604498,7dpl
ZDB-GENE-980605-30,tcf7l1a,cell_proliferation,tcf7l1a,-0.100374313232622,7dpl
ZDB-GENE-041111-205,cenpf,cell_proliferation,cenpf,1.48247572125612,7dpl
ZDB-GENE-000412-1,bdnf,cell_proliferation,bdnf,-0.19876310202521,7dpl
ZDB-GENE-081105-26,rapgef1a,cell_proliferation,rapgef1a,-0.0319966721162331,7dpl
ZDB-GENE-030131-7190,mecp2,cell_proliferation,mecp2,0.256496572306125,7dpl
ZDB-GENE-040426-1021,ttc4,cell_proliferation,ttc4,0.170731557428483,7dpl
ZDB-GENE-081105-95,grk5l,cell_proliferation,grk5l,0.0705202920339605,7dpl
ZDB-GENE-130530-690,map1b,cell_proliferation,map1b,-0.132689094020728,7dpl
ZDB-GENE-030131-9416,taok2a,cell_proliferation,taok2a,0.0756873381344017,7dpl
ZDB-GENE-110603-3,taok2b,cell_proliferation,taok2b,-0.0268346622914742,7dpl
ZDB-GENE-040109-1,nop56,cell_proliferation,nop56,0.201613330183132,7dpl
ZDB-GENE-000201-9,anos1a,cell_proliferation,anos1a,-0.296473613525984,7dpl
ZDB-GENE-010126-2,ntrk2b,cell_proliferation,ntrk2b,-0.260510437408218,7dpl
ZDB-GENE-041114-174,cln3,cell_proliferation,cln3,0.210819783750835,7dpl
ZDB-GENE-081105-44,mfn2,cell_proliferation,mfn2,-0.0541450083296862,7dpl
ZDB-GENE-030901-1,mmp14a,cell_proliferation,mmp14a,0.135528993554869,7dpl
ZDB-GENE-030131-8003,atl1,cell_proliferation,atl1,-0.274190477194008,7dpl
ZDB-GENE-000427-7,tbx20,cell_proliferation,tbx20,-0.973889825773626,7dpl
ZDB-GENE-030131-6896,larp7,cell_proliferation,larp7,-0.109088038076929,7dpl
ZDB-GENE-040709-2,cpsf1,cell_proliferation,cpsf1,0.0868526865685749,7dpl
ZDB-GENE-041124-3,ext2,cell_proliferation,ext2,-0.118048724326293,7dpl
ZDB-GENE-030616-511,abcc4,cell_proliferation,abcc4,0.60295769385193,7dpl
ZDB-GENE-030131-9686,slbp,cell_proliferation,slbp,-0.0955299851762395,7dpl
ZDB-GENE-980526-274,her2,cell_proliferation,her2,1.27577988717734,7dpl
ZDB-GENE-060825-69,llgl1,cell_proliferation,llgl1,-0.0399673532452911,7dpl
ZDB-GENE-040513-7,cdh23,cell_proliferation,cdh23,0.602995764656905,7dpl
ZDB-GENE-030616-572,scrib,cell_proliferation,scrib,0.0564787480764187,7dpl
ZDB-GENE-030131-1033,agrn,cell_proliferation,agrn,-0.131276858465201,7dpl
ZDB-GENE-010618-3,efnb3b,cell_proliferation,efnb3b,-0.146294163900138,7dpl
ZDB-GENE-020102-1,cxcr4a,cell_proliferation,cxcr4a,-0.728786628150945,7dpl
ZDB-GENE-070112-932,ogg1,cell_proliferation,ogg1,0.446429530813639,7dpl
ZDB-GENE-980526-115,nr2f1a,cell_proliferation,nr2f1a,-0.0765856110406638,7dpl
ZDB-GENE-030616-404,ap4s1,cell_proliferation,ap4s1,-0.470362455202977,7dpl
ZDB-GENE-060607-11,epas1b,cell_proliferation,epas1b,-0.420287822652705,7dpl
ZDB-GENE-040426-2732,stmn4,cell_proliferation,stmn4,-0.506895272143944,7dpl
ZDB-GENE-030605-1,smarca4a,cell_proliferation,smarca4a,0.13862707207244301,7dpl
ZDB-GENE-040718-266,rab11fip4a,cell_proliferation,rab11fip4a,-0.196744658165385,7dpl
ZDB-GENE-040426-1263,capn1a,cell_proliferation,capn1a,0.271135109466369,7dpl
ZDB-GENE-080204-34,kif22,cell_proliferation,kif22,0.0154133289915334,7dpl
ZDB-GENE-041007-1,mybl2b,cell_proliferation,mybl2b,0.571804609040012,7dpl
ZDB-GENE-080220-21,rac3b,cell_proliferation,rac3b,-0.15036706953908,7dpl
ZDB-GENE-980526-255,fgfr1a,cell_proliferation,fgfr1a,0.510021189680516,7dpl
ZDB-GENE-031027-1,alk,cell_proliferation,alk,0.0547664153026489,7dpl
ZDB-GENE-000526-1,hey2,cell_proliferation,hey2,-0.915755004231252,7dpl
ZDB-GENE-040428-1,rb1,cell_proliferation,rb1,-0.155671721925321,7dpl
ZDB-GENE-070209-277,ryk,cell_proliferation,ryk,-0.0484397322415743,7dpl
ZDB-GENE-000208-4,zic1,cell_proliferation,zic1,0.133688258271531,7dpl
ZDB-GENE-140106-137,plxna1a,cell_proliferation,plxna1a,0.164360564071532,7dpl
ZDB-GENE-061110-61,ocrl,cell_proliferation,ocrl,-0.296954362886579,7dpl
ZDB-GENE-030616-571,auts2a,cell_proliferation,auts2a,-0.0194239503922587,7dpl
ZDB-GENE-081113-2,prokr1b,cell_proliferation,prokr1b,-0.291974391123054,7dpl
ZDB-GENE-020419-6,cct2,cell_proliferation,cct2,0.0971848880261224,7dpl
ZDB-GENE-980526-166,shha,cell_proliferation,shha,-0.184221560334587,7dpl
ZDB-GENE-041014-1,met,cell_proliferation,met,0.00188788697602545,7dpl
ZDB-GENE-041011-3,ppp1r12a,cell_proliferation,ppp1r12a,0.00870485057281345,7dpl
ZDB-GENE-080204-126,exoc5,cell_proliferation,exoc5,0.213274702303827,7dpl
ZDB-GENE-990415-55,tie1,cell_proliferation,tie1,-0.417068063312523,7dpl
ZDB-GENE-071004-19,trim35-28,cell_proliferation,trim35-28,0.185055155068644,7dpl
ZDB-GENE-081027-4,bbs9,cell_proliferation,bbs9,0.0791259423790018,7dpl
ZDB-GENE-050523-1,gli2b,cell_proliferation,gli2b,0.214638962573616,7dpl
ZDB-GENE-030901-2,mmp14b,cell_proliferation,mmp14b,0.344897648435079,7dpl
ZDB-GENE-990415-267,foxg1a,cell_proliferation,foxg1a,0.0851324328754623,7dpl
ZDB-GENE-081016-1,appl1,cell_proliferation,appl1,0.179859083541144,7dpl
ZDB-GENE-040426-1512,asah1b,cell_proliferation,asah1b,0.0924071075399435,7dpl
ZDB-GENE-040724-213,lama4,cell_proliferation,lama4,0.119200855905334,7dpl
ZDB-GENE-031219-7,myo5b,cell_proliferation,myo5b,-0.11757176120305,7dpl
ZDB-GENE-081015-2,rpgrb,cell_proliferation,rpgrb,0.243439966179961,7dpl
ZDB-GENE-060526-113,nova1,cell_proliferation,nova1,-0.0390527369120291,7dpl
ZDB-GENE-990415-67,efnb2a,cell_proliferation,efnb2a,-0.170002481693918,7dpl
ZDB-GENE-060503-709,thsd7aa,cell_proliferation,thsd7aa,-0.0595812629249178,7dpl
ZDB-GENE-020419-24,mcm2,cell_proliferation,mcm2,0.702211733117769,7dpl
ZDB-GENE-040822-43,crbn,cell_proliferation,crbn,-0.246200635757348,7dpl
ZDB-GENE-030131-341,hmgb1a,cell_proliferation,hmgb1a,0.572601387281094,7dpl
ZDB-GENE-041111-243,cep290,cell_proliferation,cep290,0.151661865366612,7dpl
ZDB-GENE-030219-51,mych,cell_proliferation,mych,0.724600919862283,7dpl
ZDB-GENE-020419-27,mcm7,cell_proliferation,mcm7,0.389903429848943,7dpl
ZDB-GENE-040121-1,mapk3,cell_proliferation,mapk3,-0.175616170310073,7dpl
ZDB-GENE-050213-1,slc35b2,cell_proliferation,slc35b2,-0.186561381313739,7dpl
ZDB-GENE-120711-1,rp1l1a,cell_proliferation,rp1l1a,0.193174652852553,7dpl
ZDB-GENE-001103-3,fezf2,cell_proliferation,fezf2,-0.181378088119013,7dpl
ZDB-GENE-040426-1010,fus,cell_proliferation,fus,0.0988198289560885,7dpl
ZDB-GENE-030131-6320,chd8,cell_proliferation,chd8,0.18981104439871,7dpl
ZDB-GENE-050107-4,pnpla6,cell_proliferation,pnpla6,0.116862203796213,7dpl
ZDB-GENE-030131-8656,rpl10,cell_proliferation,rpl10,0.0407945638541862,7dpl
ZDB-GENE-051220-1,lhx2b,cell_proliferation,lhx2b,-0.229003865408163,7dpl
ZDB-GENE-000926-1,atoh7,cell_proliferation,atoh7,0.321460621614723,7dpl
ZDB-GENE-990714-26,lef1,cell_proliferation,lef1,0.121620261424099,7dpl
ZDB-GENE-030131-8369,aldoaa,cell_proliferation,aldoaa,-0.542597821468992,7dpl
ZDB-GENE-050417-22,cdk5r2a,cell_proliferation,cdk5r2a,-0.130608530032425,7dpl
ZDB-GENE-030131-4433,ppp4ca,cell_proliferation,ppp4ca,0.116398205885623,7dpl
ZDB-GENE-020731-6,fmr1,cell_proliferation,fmr1,0.295627069863941,7dpl
ZDB-GENE-020122-1,meis1b,cell_proliferation,meis1b,-0.153792038831172,7dpl
ZDB-GENE-990706-8,gli2a,cell_proliferation,gli2a,0.091135623657934,7dpl
ZDB-GENE-030724-5,prickle1a,cell_proliferation,prickle1a,0.539706775174946,7dpl
ZDB-GENE-020507-3,vangl2,cell_proliferation,vangl2,0.0882266528130276,7dpl
ZDB-GENE-980526-526,wnt1,cell_proliferation,wnt1,0.21249849193749,7dpl
ZDB-GENE-030721-1,cxcl12b,cell_proliferation,cxcl12b,-0.567400668095803,7dpl
ZDB-GENE-040426-2068,scinlb,cell_proliferation,scinlb,-0.460311573707138,7dpl
ZDB-GENE-040718-367,irf8,cell_proliferation,irf8,0.367134411339461,7dpl
ZDB-GENE-040426-2434,mcrs1,cell_proliferation,mcrs1,0.121411149163369,7dpl
ZDB-GENE-980526-44,ptch2,cell_proliferation,ptch2,-0.195703300207888,7dpl
ZDB-GENE-030109-2,ruvbl1,cell_proliferation,ruvbl1,0.358544839307955,7dpl
ZDB-GENE-990415-30,alcama,cell_proliferation,alcama,-0.00664329289855332,7dpl
ZDB-GENE-021223-1,dag1,cell_proliferation,dag1,-0.0582140792001179,7dpl
ZDB-GENE-040718-220,cdk5r1b,cell_proliferation,cdk5r1b,-0.229967390218265,7dpl
ZDB-GENE-080102-5,hdc,cell_proliferation,hdc,-0.122692240904754,7dpl
ZDB-GENE-090122-1,disc1,cell_proliferation,disc1,0.270539037560646,7dpl
ZDB-GENE-030131-667,ddx46,cell_proliferation,ddx46,0.355112398105885,7dpl
ZDB-GENE-041116-2,dmrta2,cell_proliferation,dmrta2,-0.14733372742829,7dpl
ZDB-GENE-011119-1,gpc4,cell_proliferation,gpc4,-0.117614400968438,7dpl
ZDB-GENE-050522-308,six6b,cell_proliferation,six6b,-0.384309389735763,7dpl
ZDB-GENE-030131-9123,mmp2,cell_proliferation,mmp2,-0.245433170619666,7dpl
ZDB-GENE-030131-1515,csrnp1b,cell_proliferation,csrnp1b,-0.749211453728496,7dpl
ZDB-GENE-030131-6244,znf644a,cell_proliferation,znf644a,0.000928341565399338,7dpl
ZDB-GENE-980526-89,smo,cell_proliferation,smo,0.0857918779171804,7dpl
ZDB-GENE-041212-76,foxj1b,cell_proliferation,foxj1b,-0.204336879951089,7dpl
ZDB-GENE-990415-200,pax6a,cell_proliferation,pax6a,0.068580623711797,7dpl
ZDB-GENE-070424-152,klf8,cell_proliferation,klf8,-0.0842437324440075,7dpl
ZDB-GENE-980526-90,ascl1a,cell_proliferation,ascl1a,0.270651223181043,7dpl
ZDB-GENE-011101-3,mab21l2,cell_proliferation,mab21l2,-0.0920751440951627,7dpl
ZDB-GENE-100805-1,adcy1b,cell_proliferation,adcy1b,0.38827920167173,7dpl
ZDB-GENE-040426-1357,cul4a,cell_proliferation,cul4a,0.244517180541599,7dpl
ZDB-GENE-050522-216,ptk7a,cell_proliferation,ptk7a,0.47949926737669,7dpl
ZDB-GENE-010501-6,ehmt2,cell_proliferation,ehmt2,0.0112840606656312,7dpl
ZDB-GENE-980526-403,nkx2.2a,cell_proliferation,nkx2.2a,-0.507654228680738,7dpl
ZDB-GENE-021231-3,wdr43,cell_proliferation,wdr43,0.198240911615412,7dpl
ZDB-GENE-020829-1,sim1a,cell_proliferation,sim1a,-0.319127790454984,7dpl
ZDB-GENE-080415-1,rest,cell_proliferation,rest,0.195362820650351,7dpl
ZDB-GENE-070912-179,chd7,cell_proliferation,chd7,0.180238553715302,7dpl
ZDB-GENE-040426-2536,cdipt,cell_proliferation,cdipt,0.074968723219487,7dpl
ZDB-GENE-031002-48,tln1,cell_proliferation,tln1,-0.153259517253252,7dpl
ZDB-GENE-990415-72,fgf8a,cell_proliferation,fgf8a,-0.101581036417125,7dpl
ZDB-GENE-010131-2,cdk5,cell_proliferation,cdk5,0.0682599572285055,7dpl
ZDB-GENE-041008-136,top2b,cell_proliferation,top2b,0.301481252938604,7dpl
ZDB-GENE-030404-2,mib1,cell_proliferation,mib1,0.0616276219426677,7dpl
ZDB-GENE-011212-6,tfap2a,cell_proliferation,tfap2a,-0.191389633593635,7dpl
ZDB-GENE-020809-4,adcyap1a,cell_proliferation,adcyap1a,-0.126269619213133,7dpl
ZDB-GENE-041010-89,adcyap1b,cell_proliferation,adcyap1b,-0.43864109158977,7dpl
ZDB-GENE-990415-183,notch1b,cell_proliferation,notch1b,-0.135990983884769,7dpl
ZDB-GENE-030131-9498,mettl3,cell_proliferation,mettl3,0.198210768703471,7dpl
ZDB-GENE-120215-60,htr2ab,cell_proliferation,htr2ab,-0.295882046399958,7dpl
ZDB-GENE-990415-53,emx3,cell_proliferation,emx3,-0.0105912911059192,7dpl
ZDB-GENE-030131-7859,jun,cell_proliferation,jun,-0.496588689299689,7dpl
ZDB-GENE-020111-2,cebpa,cell_proliferation,cebpa,-0.305761559253594,7dpl
